country,countryiso3code,indicator_id,indicator,date,value,factfulness_question
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1990,87.475116,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1991,90.6065444946289,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1992,88.803833,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1993,89.999927,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1994,91.8837280273438,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1995,91.728598,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1996,92.867095,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1997,93.354139,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1998,94.193812,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1999,94.76296,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,94.4,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,96,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,96.7,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,97,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,96.8,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,97.1,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2006,97.6,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2007,98.1,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2008,98.5,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2009,98.9,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2010,98.6,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2011,99.3,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,99.5,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,99.6,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,99.7,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,99.7,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,99.7,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,99.8,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,99.7,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,99.8,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,99.7,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,99.5,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,100,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,99.8,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,96.7,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,97,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,97.2,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,97.4,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,97.7,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,97.9,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2006,98.2,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2007,98.5,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2008,98.8,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2009,99.1,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2010,99.7,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2011,99.9,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,99.9,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,100,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,100,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,100,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,100,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,100,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,100,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,100,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,100,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,100,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,100,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,100,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),1993,50.9,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),1994,49.8113098144531,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),1995,51.4087753295898,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),1996,53.0035209655762,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),1997,54.5948638916016,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),1998,56.1821327209473,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),1999,60.1,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,60.3,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,62,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,62.3,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,65.4,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,64.4,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,68.8,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2006,67.9,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2007,72.3,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2008,74.1,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2009,75,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2010,76.3,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2011,79.5,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,79.9,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,83.1,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,85.1,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,88,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,89.6,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,91.8,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,95.7,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,95.9,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,96.5,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,99.6,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,99.2,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,99.5,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),1990,99.8828430175781,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),1991,99.9126739501953,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),1992,99.9422149658203,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),1993,99.9694366455078,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),1994,99.9891204833984,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),1995,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),1996,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),1997,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),1998,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),1999,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2006,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2007,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2008,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2009,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2010,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2011,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,100,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,100,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1990,27.3,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1991,35.2346000671387,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1992,36.0994606018066,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1993,36.9636459350586,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1994,37.8264694213867,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1995,38.6872520446777,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1996,39.5453186035156,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1997,40.3999824523926,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1998,41.2505683898926,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1999,44.9,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,43.2,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,43.9,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,44.6,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,52.2,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,46.1,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,46.8,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2006,47.6,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2007,50.1,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2008,50.3,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2009,50,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2010,48,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2011,55.9,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,53,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,55.6,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,54.2,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,52.5,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,59.3,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,54.4,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,56.5,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,55.4,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,55.4,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,59.5,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,60.5,내 상식은 최신 데이터와 얼마나 다를까?
Nigeria,NGA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,61.2,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),1990,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),1991,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),1992,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),1993,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),1994,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),1995,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),1996,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),1997,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),1998,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),1999,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2006,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2007,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2008,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2009,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2010,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2011,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2012,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2013,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2014,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2015,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2016,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2017,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2018,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2019,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2020,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2021,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2022,100,내 상식은 최신 데이터와 얼마나 다를까?
Sweden,SWE,EG.ELC.ACCS.ZS,Access to electricity (% of population),2023,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1990,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1991,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1992,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1993,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1994,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1995,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1996,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1997,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1998,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),1999,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2000,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2001,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2002,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2003,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2004,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2005,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2006,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2007,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2008,100,내 상식은 최신 데이터와 얼마나 다를까?
United States,USA,EG.ELC.ACCS.ZS,Access to electricity (% of population),2009,100,내 상식은 최신 데이터와 얼마나 다를까?
