station_id,name,latitude,longitude,capacity,num_bikes_available,num_docks_available,is_renting
2100948436010992354,Review Ave & Greenpoint Ave,40.734246796135544,-73.93776814411713,17,6,8,1
bc5235a5-7f10-4a27-806e-9c25fa700959,Broadway & Moylan Pl,40.8143256,-73.9590255,41,29,9,1
2137775326353803668,Ave C & McDonald Ave,40.6403436,-73.9791522,16,10,0,1
66ddb66e-0aca-11e7-82f6-3863bb44ef7c,E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478,29,4,21,1
576abdc1-986e-48b0-bde2-051a13d3ff59,39 St & Queens Blvd,40.74431,-73.92601,21,7,14,1
2a66ed0a-5e6d-4893-a1d1-876bb2bac4be,E 174 St & Walton Ave,40.844811,-73.912042,27,16,10,1
3f05490b-a3d8-4d15-bd25-0212555b5dff,Fort Hamilton Pkwy & E 5 St,40.649037,-73.97673,23,15,2,1
c80c55c4-d623-42d7-8acf-6bfa68a84ecb,3 Ave & E 169 St,40.832678,-73.905158,21,2,16,1
c190f78c-77ad-469e-aecc-e2af7bb6d92a,26 Ave & 2 St,40.77684387,-73.93463418,23,18,2,1
32cc1603-a4b5-4099-b7bf-681de451b04a,Walker St & Baxter St,40.717411,-73.999573,47,23,20,1
498d7e8e-5164-4f26-9ce6-399947d73b1a,Suydam St & St Nicholas Ave,40.70636,-73.91945,17,10,6,1
c638ec67-9ac0-416f-944f-619926144931,E 40 St & Park Ave,40.750756,-73.978326,123,7,114,1
66db41bf-0aca-11e7-82f6-3863bb44ef7c,MacDougal St & Washington Sq,40.73226398,-73.99852205,33,23,7,1
2124035976827702128,68 St & 4 Ave,40.63537,-74.02342,16,9,5,1
1862008939006380034,E 189 St & Bathgate Ave,40.85859,-73.88821,21,5,14,1
18a2cbb6-91f2-4393-82fb-b40a8ba90f20,Amsterdam Ave & W 175 St,40.844044,-73.933651,23,6,15,1
754ac5df-f2b5-4636-8c58-ed84ea262bde,Bailey Ave & Sedgwick Ave,40.86571,-73.90857,20,4,15,1
1bb1af93-b433-4da7-8054-009c85f7755a,Jerome Ave & Anderson Ave,40.830179,-73.928747,19,8,10,1
023cf549-bd85-4f9a-abd8-70ba29d7e86b,W Tremont Ave & Montgomery Ave,40.851788,-73.916418,21,11,9,1
f34ea09d-32f9-492c-9124-99059bc0b5dd,Steinway St & 19 Ave,40.778089,-73.899558,21,8,12,1
26217b73-7bb5-46e6-8094-1db05becd617,Amsterdam Ave & W 156 St,40.832081,-73.942386,27,16,9,1
e152a2e1-c510-404e-a100-24246bb6cc95,8 St & Astoria Blvd,40.7725996921817,-73.93266275525093,19,14,3,1
d80c274e-d17d-4a00-9b76-274c9fe4d0e1,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917358,35,23,11,1
f62526d4-9c6a-4c76-be76-c64b5be669d2,Steinway St & Ditmars Blvd,40.772717,-73.906127,21,9,11,1
324e93c8-4f3d-4a5f-becd-00e6f49fe4dd,44 St & 2 Ave,40.652502,-74.013587,19,15,3,1
6476c5fd-611e-436c-9736-e0f43bb7774e,E 163 St & Tiffany St,40.821075,-73.895069,19,7,9,1
6542d952-ca19-410e-9290-ee6b7a6e14cf,Decatur Ave & Bedford Park Blvd,40.86813,-73.88412,20,4,14,1
c2bb1874-bcb7-47c5-aa7d-05423b9087e8,Sterling Pl & New York Ave,40.67234,-73.94763,25,19,0,1
b896d83d-5524-4c9c-a2aa-c1b0edaadc22,Walton Ave & E 168 St,40.83649,-73.918316,20,4,13,1
4d24ab76-2f4a-4004-9fc5-09c00c1d9aa4,5 Ave & 37 St,40.652657,-74.002356,30,14,14,1
66de19ab-0aca-11e7-82f6-3863bb44ef7c,3 St & Prospect Park West,40.668132,-73.97363831,31,10,15,1
1846086362824884662,56 Ave & 92 St,40.73649,-73.86995,25,23,1,1
66dc8a3d-0aca-11e7-82f6-3863bb44ef7c,Lexington Ave & E 24 St,40.74025878,-73.98409214,79,3,74,1
6fb81fda-f0b5-4242-90f9-88d0214feb8d,Sedgwick Ave & W Tremont Ave,40.85304455868985,-73.91830623149872,19,10,1,1
66dde630-0aca-11e7-82f6-3863bb44ef7c,E 93 St & 2 Ave,40.782454175279874,-73.9489196240902,73,61,7,1
1822663031356509142,Matthews Ct & Coney Island Ave,40.64235,-73.96951,21,17,0,1
66dc120f-0aca-11e7-82f6-3863bb44ef7c,W 21 St & 6 Ave,40.74173969,-73.99415556,74,3,63,1
ff9581d3-3e1a-463a-bdab-d8150c468be2,21 St & Hoyt Ave S,40.774645,-73.923706,33,20,10,1
3e1bdcec-e762-4e83-b447-007f05923cce,19 St & 24 Ave,40.7774552,-73.9225403,23,15,4,1
b9720921-8170-43ea-a5ae-b61b9161eb49,5 Ave & E 87 St,40.78232260730881,-73.95987510681152,39,13,23,1
1840504138040045682,Jackson Mill Rd & 93 St,40.75874,-73.87535,21,2,18,1
66dd515d-0aca-11e7-82f6-3863bb44ef7c,W 74 St & Columbus Ave,40.7785669,-73.97754961,27,22,3,1
816e50eb-dc4b-47dc-b773-154e2020cb0d,52 St & 6 Ave,40.642703,-74.009441,19,6,9,1
66db2a71-0aca-11e7-82f6-3863bb44ef7c,Barrow St & Hudson St,40.73172428,-74.00674436,45,14,25,1
66dde103-0aca-11e7-82f6-3863bb44ef7c,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,38,34,2,1
66dc7f02-0aca-11e7-82f6-3863bb44ef7c,Park Ave & E 41 St,40.751581,-73.97791,109,0,106,1
e35c42c6-8b73-4528-b08d-c94b75624b40,Bushwick Ave & Stagg St,40.709897,-73.94008,21,3,14,1
d45b62b9-7d6b-43b2-bf1e-2c898c55dfd2,Amsterdam Ave & W 186 St,40.851113,-73.928808,21,1,19,1
1962547377975794462,Carlton Ave & Greene Ave,40.685957,-73.971468,25,17,6,1
1862788202397235246,Bailey Ave & W 229 St,40.87449,-73.90467,21,18,0,1
1786698321265653818,S 4 St & Roebling St,40.710709,-73.959724,41,38,2,1
c7604869-5b55-40cf-812e-fc97901bdf14,Kent Ave & Division Ave,40.706563674670925,-73.9683187007904,44,41,0,1
4c03fa2d-89da-4f0b-8f19-c7de5edbe256,E 147 St & Bergen Ave,40.814673,-73.91839,25,13,9,1
93da4d1b-d574-45b0-85d7-5b82e2887267,65 St & 2 Ave,40.640493,-74.02564,21,15,2,1
66de1ea2-0aca-11e7-82f6-3863bb44ef7c,Carroll St & 6 Ave,40.6740886,-73.9787282,23,7,14,1
cc5f0e68-dd5f-4db1-81c7-04a4d6674fba,Goble Pl & Macombs Rd,40.844075,-73.917256,19,7,8,1
1835250442210857240,Kingston Ave & E New York Ave,40.66219,-73.94293,21,19,0,1
56b3ca32-104a-4920-a879-a97a820858c4,Washington Ave & Empire Blvd,40.66314,-73.9605695,27,13,10,1
38af3d1a-9916-46cf-b22e-86fc8648bf30,Park Ave & E 162 St,40.825716,-73.915585,21,3,12,1
1860188747953293684,Southern Blvd & E 180 St,40.84605,-73.88426,19,11,1,1
99614ecb-2329-49fa-a13a-fa1ef2bb32d6,Clay Ave & Claremont Pkwy,40.83999,-73.90549,21,11,7,1
cd2d9dab-7708-4685-a56f-9412c738de7e,Rutland Rd & E 45 St,40.66034,-73.93618,23,21,0,1
1917312704757770810,1 Ave & E 38 St,40.746202,-73.971822,39,33,2,1
66dea7b5-0aca-11e7-82f6-3863bb44ef7c,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,41,0,41,1
bcb08532-f0d5-4c0e-ad8a-4ddacc204791,Madison St & Evergreen Ave,40.69122,-73.91693,18,15,0,1
2126623765785393224,89 St & 3 Ave,40.62137,-74.03209,20,13,3,1
66dbe571-0aca-11e7-82f6-3863bb44ef7c,W 4 St & 7 Ave S,40.73401143,-74.00293877,60,26,28,1
a4d041fd-c5fa-4f52-800c-25d7a661a875,E 138 St & 5 Ave,40.81449,-73.936153,22,13,8,1
66db4549-0aca-11e7-82f6-3863bb44ef7c,Washington Park,40.6917823,-73.9737299,24,24,0,1
66de1fe7-0aca-11e7-82f6-3863bb44ef7c,Carroll St & 5 Ave,40.6751622,-73.9814832,27,7,15,1
18415ea7-efce-408d-bcb9-4693fb088dda,Broadway & Berry St,40.71036129922581,-73.96530389785767,34,28,3,1
2546c9b9-5b1a-4e9f-a9cc-f8b986b79748,Broadway & W 192 St,40.857994,-73.932173,23,12,7,1
66dce8db-0aca-11e7-82f6-3863bb44ef7c,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,42,32,8,1
66dbef15-0aca-11e7-82f6-3863bb44ef7c,Atlantic Ave & Furman St,40.69165183,-73.9999786,55,36,17,1
655ad2f2-6bcc-4eee-95a9-4f528c0b81cd,Wards Meadow Comfort Station,40.78294,-73.93077,18,0,12,1
66dc80b4-0aca-11e7-82f6-3863bb44ef7c,W 52 St & 5 Ave,40.75992262,-73.97648516,61,0,60,1
0b613329-b8c8-4b8c-ad40-79952aa41157,1 Ave & E 110 St,40.7923272,-73.9383,25,24,0,1
1869743938848725856,9 Ave & W 33 St,40.752568,-73.996765,94,5,85,1
66de0d91-0aca-11e7-82f6-3863bb44ef7c,Union St & 4 Ave,40.6772744,-73.98282002,28,26,1,1
922763d6-d73c-4678-8bcd-f42ee3a236db,Carroll St & Utica Ave,40.66619,-73.93162,20,11,4,1
66db75cc-0aca-11e7-82f6-3863bb44ef7c,South St & Gouverneur Ln,40.70355377,-74.00670227,43,24,18,1
f9ed9a6b-097e-48b9-a9d1-79d084dcd2d9,Anthony Ave & E 175 St,40.846465,-73.903869,19,5,11,1
1d32e684-602b-46b6-8c96-ab47b57a03f3,Grand Ave & Bergen St,40.678045,-73.962408,25,20,0,1
66dde76a-0aca-11e7-82f6-3863bb44ef7c,E 98 St & Park Ave,40.78813,-73.95206,25,12,8,1
1815968237323833702,Brooklyn Ave & Beverley Rd,40.64575,-73.94331,21,20,0,1
abc1311e-e000-4211-af9e-0cf92242711e,Grand Concourse & E 164 St,40.829608,-73.921461,22,6,5,1
bc9c9006-3d40-400d-8b5c-17f56e6dfcee,Amsterdam Ave & W 162 St,40.83618,-73.939789,27,7,14,1
33840944-aa92-4d91-9de8-d29e5cd0b2d9,Warren St & Smith St,40.685424009970184,-73.99127773940563,33,24,6,1
9635affa-8b18-42d5-84c4-7f67ad5ef9d0,Alexander Ave & E 134 St,40.807466,-73.927107,19,6,10,1
0fa27bd7-b182-4e7a-b5bb-90f4249cb368,34 Ave & 21 St,40.7628138,-73.9342862,23,10,11,1
66de43a5-0aca-11e7-82f6-3863bb44ef7c,E 106 St & Madison Ave,40.7934337,-73.94945003,25,24,0,1
2171903488884523500,Hull Ave & E 209 St,40.87689,-73.87444,14,7,5,1
63a838a8-9acf-4ba1-91f5-c676f6ef2f7d,Green St & McGuinness Blvd,40.73396,-73.95204,20,18,1,1
1814907590556515014,Cortelyou Rd & E 19 St,40.64269,-73.96099,23,20,0,1
66de2274-0aca-11e7-82f6-3863bb44ef7c,E 78 St & 2 Ave,40.7727966,-73.95577801,25,22,2,1
66880044-5411-4143-af39-eaa0a0fd0528,Park Ave & E 124 St,40.8045555,-73.9396861,36,4,27,1
66de25bd-0aca-11e7-82f6-3863bb44ef7c,3 St & 3 Ave,40.6750705,-73.98775226,79,72,2,1
24509e46-a0de-47e8-ba40-9441da68952a,Fort Washington Ave & W 190 St,40.856906,-73.935662,19,2,17,1
ffae66ec-7c16-436f-bd0a-eedf81d580e7,E Mosholu Pkwy & Van Cortlandt Ave E,40.87656,-73.88366,22,4,17,1
d11b9869-8964-4b79-aafc-4b60ad1b44c4,Central Ave & Starr St,40.700003,-73.92834,23,18,3,1
765ee572-6c7a-4ed3-a2d4-f1496ea53996,Webster Ave & Ford St,40.85556,-73.89615,23,21,1,1
66dd45c7-0aca-11e7-82f6-3863bb44ef7c,E 84 St & 1 Ave,40.77565541,-73.95068615,31,29,0,1
66dbec40-0aca-11e7-82f6-3863bb44ef7c,E 5 St & Ave C,40.72299208,-73.97995466,55,53,0,1
1864605386632012480,E 184 St & 3 Ave,40.85472,-73.89022,19,3,14,1
d2b23c87-b7c3-48c2-a634-db4b76ecbcf7,Pacific St & Utica Ave,40.6767,-73.93051,20,6,13,1
162d5859-b735-4ff7-9613-01b21f22c1cd,Lafayette Ave & Ft Greene Pl,40.68700231292619,-73.97664964199066,36,17,17,1
1929504694747056164,Pier 61 at Chelsea Piers,40.746872,-74.00821,43,0,36,1
0bd9bd58-42e6-4680-9d19-83943372221f,6 Ave & 60 St,40.638196,-74.013821,22,8,13,1
66de5005-0aca-11e7-82f6-3863bb44ef7c,7 St & 5 Ave,40.6704922,-73.98541675,27,11,13,1
1838070843306263244,112 St & Northern Blvd,40.75788,-73.85763,20,12,4,1
d979131e-0b9f-4aa2-88c5-46d4ff94abc8,Pacific St & Sackman St,40.67522,-73.9061,19,8,7,1
fbaffdbd-dab5-4127-9bd5-36bf58093ea8,9 Ave & W 204 St,40.86169883507865,-73.91855701804161,24,20,2,1
068b919c-f649-4091-8e12-ccf37191cad5,Wilkins Ave & Crotona Park E,40.835302,-73.895133,19,5,9,1
1869753484503987044,Sedgwick Ave & W 231 St,40.87512,-73.90126,19,5,13,1
5f63411c-91ce-4788-a567-d388cc812a15,Lexington Ave & E 127 St,40.805726,-73.936322,33,13,16,1
66de0a78-0aca-11e7-82f6-3863bb44ef7c,Henry St & Bay St,40.6725058,-74.00494695,19,18,0,1
29ced315-14b5-4edc-bef2-665316dfe3dd,W 12 St & Hudson St,40.73752993301071,-74.00558933615685,45,18,25,1
943a1a27-1328-4823-8945-28d845280383,Isham St & Broadway,40.86788,-73.919685,29,17,9,1
901ad0c4-383e-490a-8b54-0656ce2358d6,Bulova Ave & Brooklyn Queens Expressway W,40.762507,-73.902534,19,7,11,1
7f402242-dc1b-4a48-ba21-58c4fa7216b4,53 Ave & 62 St,40.73169,-73.90159,19,17,0,1
6fab98b7-b06a-49d8-a4d1-087ffce0ebcf,Boston Rd & Prospect Ave,40.833246,-73.896599,19,5,10,1
1814906692908349788,E 17 St & Beverley Rd,40.64466,-73.96322,23,20,1,1
1828965172312150882,New York Ave & Snyder Ave,40.64868,-73.94635,22,16,0,1
74723006-b32f-4590-8cc7-f15eec3808fe,Bushwick Ave & Linden St,40.69146,-73.92146,29,27,0,1
2171919049376995084,10 Ave & W 34 St,40.75476986284269,-73.99914588449698,33,1,30,1
1831178352265562334,Ocean Ave & Crooke Ave,40.65326,-73.96172,27,21,0,1
a45a712c-1e3d-4fee-bef8-adafafd80670,62 St & 43 Ave,40.74261,-73.903,20,3,17,1
fda18503-7488-4b91-b74c-949a90401e83,39 St & 50 Ave,40.73824937345944,-73.92737478017807,19,11,7,1
66dc3782-0aca-11e7-82f6-3863bb44ef7c,Grand St & Havemeyer St,40.71286844,-73.95698119,31,13,14,1
5645b05e-85be-460d-8506-cacd20bff233,36 St & 3 Ave,40.655716,-74.006664,30,9,21,1
4f814d78-5d8d-458b-877e-2ca449b865be,Riverside Dr & W 148 St,40.829114,-73.950426,22,6,14,1
c4e9905f-457b-4be0-a878-2aa53fa0b09b,Hart St & Wyckoff Ave,40.704876,-73.919911,24,17,5,1
3eb10c63-ea4c-4161-b07d-a29034f7367a,Brook Ave & E 141 St,40.809619,-73.917875,19,8,7,1
d89dc10f-9be3-45a5-9c3c-06c04c963436,Flushing Ave & Woodward Ave,40.71246,-73.91873,21,10,10,1
66dd5407-0aca-11e7-82f6-3863bb44ef7c,Riverside Dr & W 78 St,40.78414472,-73.98362492,79,31,44,1
66dbe15d-0aca-11e7-82f6-3863bb44ef7c,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,27,26,0,1
66de2b2f-0aca-11e7-82f6-3863bb44ef7c,3 St & Hoyt St,40.6777287,-73.99364123,53,45,5,1
75352ab4-8a31-4926-8b59-048a9e506452,Central Ave & Melrose St,40.70112,-73.93039,17,14,1,1
53ef19c6-eaa7-47f7-807e-f51b574b1be0,Dyckman St & Staff St,40.868846,-73.931537,19,17,1,1
6e5a8cab-cf1a-4584-8133-01835b56ad71,River Ave & E 153 St,40.82441,-73.92818,27,12,13,1
1799624430022654108,Dwight St & Dikeman St,40.67487503856169,-74.01048018571481,21,16,2,1
579e583e-60ab-4f2a-83d0-fabebddfcd0f,Broadway & Ellwood St,40.862058,-73.929719,19,16,0,1
912813fc-fde4-4430-8443-a4fa21477e7f,Broadway & W 165 St,40.839137,-73.941409,24,18,1,1
66dc0dab-0aca-11e7-82f6-3863bb44ef7c,W 59 St & 10 Ave,40.770513,-73.988038,117,37,59,1
a3d72b5b-9587-4f33-9722-c01e20a9b358,Bushwick Ave & Dekalb Ave,40.69502,-73.92825,29,16,8,1
f681f980-185d-45b9-8490-bb2606624dd4,Goulden Ave & Bedford Park Blvd,40.87387,-73.89533,19,7,6,1
dd482585-3028-453f-a98d-55019db9b26c,2 Ave & 36 St,40.65708866668485,-74.00870203971863,43,35,7,1
a2ef8ed2-6031-4049-b7dc-9838ef39889b,Dawson St & Intervale Ave,40.819999,-73.897263,19,15,3,1
7779e057-b33e-46a7-8a1e-8c28bcd9a558,Thomas S. Boyland St & Macon St,40.68491,-73.91493,21,13,5,1
66de2707-0aca-11e7-82f6-3863bb44ef7c,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,48,7,38,1
92fc1ad7-0867-4655-b02f-ede65d336b14,49 St & 31 Ave,40.758057,-73.909831,19,13,6,1
2138075988152462096,Ditmas Ave & McDonald Ave,40.63548,-73.97825,23,16,2,1
1846085734612252774,98 St & 41 Ave,40.74773,-73.86649,22,11,10,1
f523c481-ba41-44ba-96e1-0c431fbea558,34 St & 48 Ave,40.740821207823245,-73.93147185444832,25,9,16,1
66dc81ce-0aca-11e7-82f6-3863bb44ef7c,E 51 St & Lexington Ave,40.75714758,-73.97207836,75,2,66,1
cf1a96a7-f695-4ba2-bcf2-899552e21e47,Herkimer St & Eastern Pkwy,40.67738,-73.90829,20,9,9,1
1859088223746072684,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,19,7,10,1
2124426077519611940,86 St & Ridge Blvd,40.62402,-74.03396,16,13,3,1
1834145589124844432,92 St & 37 Ave,40.75085,-73.87509,19,0,19,1
12279d2b-29f6-4e02-a7f0-244970f7edd5,37 Ave & 35 St,40.7531106,-73.9279917,26,2,22,1
d040a7b3-85b5-4c0d-9c92-3f4ad0082143,E 170 St & Sheridan Ave,40.838315,-73.912604,30,4,25,1
ff745407-c087-4c0d-a965-98baf078f292,63 St & 59 Dr,40.71832,-73.90128,23,20,1,1
c8c39d85-4ce7-46c5-b709-998067200780,Bedford Park Blvd & Paul Ave,40.87444,-73.89186,24,1,22,1
1862008701134683118,Arthur Ave & E 183 St,40.85307,-73.88953,25,4,21,1
bacfe3c2-7946-45ed-91f9-f5b91791de75,Madison Ave & E 120 St,40.80295,-73.942954,30,4,24,1
566a6389-5c22-49ca-8c24-4d9eea135170,55 St & 5 Ave,40.642408,-74.013318,28,12,13,1
0de1f95f-8b1b-4e5e-9eff-73c63265b0ab,35 St & 30 Ave,40.76547569244953,-73.91811579465866,29,22,7,1
038b7369-9c6e-4eb2-8569-f7461443302f,Fulton St & Williams Ave,40.67709,-73.9008,21,19,0,1
c602146e-d69d-43b6-9e8f-054c4df5377e,Seneca Ave & Irvine St,40.81872569990116,-73.88862490653992,19,7,11,1
2121032386733337206,37 St & 13 Ave,40.64166,-73.98505,16,12,0,1
66db447a-0aca-11e7-82f6-3863bb44ef7c,Broad St & Bridge St,40.70365182,-74.01167797,49,17,31,1
0fde06c2-632c-46a9-8866-f4e855604f74,Broadway & W 38 St,40.7529728216068,-73.98734897375107,68,3,59,1
22ab59a8-0af4-4101-9350-a7af88e37c2e,W 133 St & 12 Ave,40.820003,-73.959089,19,14,3,1
1876800925490112950,Arthur Ave & E Tremont Ave,40.84616,-73.89322,19,7,10,1
dad39e68-53f5-47c2-87e2-b1cc0e34f90f,5 Ave & W 131 St,40.81014,-73.93973,20,18,0,1
d8778570-f7f2-458d-82f5-9ad39210a501,E 5 St & Cooper Sq,40.72769,-73.990993,50,26,21,1
595cf79f-7783-4373-b3d5-775bcf76033b,Ogden Ave & Merriam Ave,40.839142,-73.925961,19,4,12,1
2ebbe93b-a013-464a-b4a5-0eba96f89676,Myrtle Ave & 65 St,40.70117,-73.8904,19,8,8,1
66dd4ec7-0aca-11e7-82f6-3863bb44ef7c,Riverside Dr & W 82 St,40.78720869,-73.98128127,75,54,19,1
66dd17a5-0aca-11e7-82f6-3863bb44ef7c,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,51,47,1,1
dccaeeb5-c53a-4f48-80e6-05675b71a8c8,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,31,17,9,1
66dcbac5-0aca-11e7-82f6-3863bb44ef7c,Lewis Ave & Decatur St,40.6814598,-73.934903,19,12,7,1
545a32d3-b74c-4dc2-b82c-a6d185dd4666,Sheridan Ave & E 168 St,40.835334,-73.9154,22,4,16,1
ad57266c-34da-43da-8b48-2ba856002fbf,Grove St & Broadway,40.69047,-73.923511,31,27,1,1
09dfc0e3-a448-477c-bb3c-9467dc51ef8d,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099,75,6,57,1
d470e82e-d109-4e2e-b66a-f5e944cbfe97,Eastern Pkwy & Ralph Ave,40.66852,-73.92284,21,5,15,1
1828965347681089818,Turner Pl & Coney Island Ave,40.64521,-73.97073,20,16,0,1
62b97c1e-9d06-4c5e-b9c3-d76099e37fe4,Prospect Pl & Vanderbilt Ave,40.67767534,-73.96902144,27,4,19,1
83a5d761-57d0-4cd6-aa2b-7eb350120d99,Home St & Westchester Ave,40.827629,-73.886659,21,4,15,1
c00ef46d-fcde-48e2-afbd-0fb595fe3fa7,South St & Broad St,40.70188858913366,-74.01089876890182,31,26,4,1
66db9e99-0aca-11e7-82f6-3863bb44ef7c,Stanton St & Mangin St,40.71782143,-73.97628939,19,14,1,1
20ff5447-eac3-43b7-820f-f6fa3a2e12a8,Pleasant Ave & E 120 St,40.7974772,-73.9311847,21,17,1,1
1828967979464708718,87 St & Roosevelt Ave,40.74825,-73.87936,23,4,18,1
66dbee85-0aca-11e7-82f6-3863bb44ef7c,Fulton St & Clermont Ave,40.68415748,-73.96922273,75,58,14,1
66dd01c5-0aca-11e7-82f6-3863bb44ef7c,Berry St & N 8 St,40.7190095,-73.95852515,27,2,24,1
61f2ffd4-159a-42b3-a4d9-3fdfc3349074,Halsey St & Evergreen Ave,40.68858,-73.91227,22,19,0,1
1786698974100683436,N 7 St & Driggs Ave,40.716967,-73.956388,53,10,34,1
1814548067447122618,Calyer St & West St,40.72693,-73.95863,35,34,0,1
44c23eaa-7ddf-40b3-8373-6f3880c5e1b1,Washington Ave & E 174 St,40.843079,-73.900216,19,5,9,1
2126224996973581072,Fort Hamilton Pkwy & 85 St,40.62095,-74.02388,14,10,0,1
2126622241630343402,4 Ave & 76 St,40.63005,-74.0255,23,10,13,1
1835246658344669972,96 St & Northern Blvd,40.75712,-73.8722,20,8,12,1
837b7db3-55c6-4595-a497-834972631752,Stanhope St & Fairview Ave,40.70998,-73.91116,17,15,0,1
66dc8db1-0aca-11e7-82f6-3863bb44ef7c,Front St & Washington St,40.70255088,-73.98940236,57,26,30,1
1861678548643203686,Crotona Pkwy & Bronx Park S,40.84784,-73.883,25,11,13,1
1d3a8670-09b3-4127-b750-af5311e565f0,Mount Eden Pkwy & Eastburn Ave,40.842675,-73.908544,19,14,2,1
1960019951675478680,W 90 St & Amsterdam Ave,40.79018,-73.97289,34,17,14,1
d73e26de-8534-4b46-a321-3cae295ef9b2,W 171 St & St Nicholas Ave,40.842941,-73.938631,31,3,26,1
66dbc37a-0aca-11e7-82f6-3863bb44ef7c,Rivington St & Ridge St,40.71850211,-73.98329859,61,54,3,1
180b83a0-329c-4069-87be-df862cb1baed,Church Ave & Story St,40.642031,-73.981073,23,18,0,1
66de73fd-0aca-11e7-82f6-3863bb44ef7c,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,25,22,0,1
66de63cd-0aca-11e7-82f6-3863bb44ef7c,Columbia St & Degraw St,40.6859296,-74.00242364,21,18,0,1
ca843847-923a-40b7-80ca-c1c3fff6e818,Macombs Rd & W 175 St,40.848177,-73.916082,20,3,12,1
1871698223344654662,Lee Ave & Taylor St,40.706732,-73.961241,25,25,0,1
2124037125711300644,4 Ave & 85 St,40.62354,-74.02817,23,20,3,1
66dd1d9c-0aca-11e7-82f6-3863bb44ef7c,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,28,22,1,1
ef6216aa-d3c8-46bb-8c6b-b62f8ba51b16,Van Sinderen Ave & Truxton St,40.6786,-73.90369,23,11,9,1
66dc686c-0aca-11e7-82f6-3863bb44ef7c,8 Ave & W 33 St,40.75156757136795,-73.99376901480953,96,2,89,1
eb217a2c-1dd0-4690-a34e-ecc1a708f883,4 Ave & Shore Road Dr,40.637033,-74.022141,20,7,13,1
d18512f9-52c8-4175-92b9-b6258dc30748,Park Pl & Buffalo Ave,40.67202,-73.92539,20,6,12,1
9394fb49-583f-4426-8d2f-a2b0ffb584d2,Stanton St & Norfolk St,40.720747,-73.986274,49,31,14,1
bbc3c1df-f7db-4f54-8d5c-b8f4269ecb48,64 St & 53 Dr,40.72897,-73.90115,19,18,1,1
66dd1c7f-0aca-11e7-82f6-3863bb44ef7c,Nassau Ave & Russell St,40.72557,-73.94434,51,30,20,1
0ddb965d-95ef-4ce3-bde6-81a56ac1fbd2,Edgecombe Ave & W 145 St,40.823498,-73.94386,31,2,23,1
f3782e27-c49a-4ee9-b188-0c13cad54688,E 138 St & Park Ave,40.81263616769319,-73.92924964427948,21,9,12,1
66de85d2-0aca-11e7-82f6-3863bb44ef7c,Grand St & Elizabeth St,40.718822,-73.99596,45,21,19,1
1871698348432996504,Taylor St & Bedford Ave,40.705774,-73.963252,23,17,0,1
66dbcbbc-0aca-11e7-82f6-3863bb44ef7c,West Thames St,40.70834698,-74.01713445,73,66,1,1
66dc1687-0aca-11e7-82f6-3863bb44ef7c,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,24,8,14,1
1096fc76-794e-4343-8eb0-0dd6c9a48266,E 201 St & Briggs Ave,40.87207,-73.88459,19,7,8,1
66de677e-0aca-11e7-82f6-3863bb44ef7c,E 106 St & Lexington Ave,40.791976,-73.945993,27,26,1,1
66de0861-0aca-11e7-82f6-3863bb44ef7c,E 95 St & 3 Ave,40.7849032,-73.950503,31,26,3,1
66dd4c5f-0aca-11e7-82f6-3863bb44ef7c,Columbus Ave & W 72 St,40.7770575,-73.97898475,67,44,17,1
66dbe96d-0aca-11e7-82f6-3863bb44ef7c,W 26 St & 10 Ave,40.749717753,-74.002950346,51,3,47,1
66dd4a52-0aca-11e7-82f6-3863bb44ef7c,W 67 St & Broadway,40.77492513,-73.98266566,31,4,23,1
66dc6a86-0aca-11e7-82f6-3863bb44ef7c,E 24 St & Park Ave S,40.74096374,-73.98602213,79,1,78,1
0687075b-cf2d-4130-a859-fe841aafbd3f,Vernon Blvd & 41 Rd,40.7552433,-73.9485678,27,13,13,1
0f98907a-d4cc-45e0-b174-7d9dfda74106,Steinway St & Broadway,40.75905795418586,-73.91897544264793,32,6,24,1
2124425439157234232,68 St & 5 Ave,40.63416,-74.02058,14,7,6,1
1859438049977968878,Broadway & W 157 St,40.83402740143528,-73.94510813442648,31,4,18,1
66de1516-0aca-11e7-82f6-3863bb44ef7c,Coffey St & Conover St,40.677236,-74.015665,32,23,8,1
c63a83a0-bda1-40a6-835b-f82c363543b9,E 128 St & Madison Ave,40.80756,-73.939182,23,14,1,1
499e10ad-c008-461e-8cf7-20757218a9cc,31 Ave & 57 St,40.757357,-73.904726,23,13,10,1
